"stateroute","stops","scale","dir_all","dir_core","trend_tmax","trend_tmin","country","common_label","max_lc","countrynum","statenum","route","routename","active","latitude","longitude","stratum","bcr","landtypeid","routetypeid","routetypedetailid"
66073,"1-25",0.5,0.377374465587175,0.358193092920307,0.0512512602593994,0.0757056297205422,"US","Agricultural",-0.00779500264954752,840,66,73,"NEW MARSHFLD",1,39.3166637,-82.1680389,22,28,0,1,1
66073,"26-50",0.5,0.377993159071312,0.389015433847498,0.0485015929281718,0.068274970473473,"US","Agricultural",-0.00532701757433432,840,66,73,"NEW MARSHFLD",1,39.3166637,-82.1680389,22,28,0,1,1
66074,"1-25",0.5,0.361603543671102,0.371601567007034,0.0522112968992565,0.0627842983641997,"US","Agricultural",-0.00272476670283168,840,66,74,"OMEGA",1,39.1527143,-82.9107789,22,28,0,1,1
66074,"26-50",0.5,0.402655637790451,0.403435132354577,0.0554202124963204,0.0676191817671997,"US","Agricultural",-0.00329542089317156,840,66,74,"OMEGA",1,39.1527143,-82.9107789,22,28,0,1,1
66075,"1-25",0.5,0.356716775474773,0.380477639314733,0.0686394271237099,0.0743891081604065,"US","Agricultural",-0.00351185771490776,840,66,75,"HEBRON",1,39.9655986,-82.5305735,22,13,0,1,1
66075,"26-50",0.5,0.358865052780104,0.381168651822069,0.0786590252118658,0.0824434725545882,"US","Agricultural",-0.00557518655039108,840,66,75,"HEBRON",1,39.9655986,-82.5305735,22,13,0,1,1
66076,"1-25",0.5,0.350137431207433,0.366992595255568,0.0537939785277193,0.0784597009343295,"US","Agricultural",-0.0040577768289002,840,66,76,"BOLINS MILLS",1,39.2309737,-82.2853793,22,28,0,1,1
66076,"26-50",0.5,0.350694226570005,0.355451868218197,0.0649049051987593,0.0874393292319066,"US","Agricultural",-0.00328454306130122,840,66,76,"BOLINS MILLS",1,39.2309737,-82.2853793,22,28,0,1,1
66085,"1-25",0.5,0.336951206277487,0.347737856963184,0.0450837213749005,0.0583447659031747,"US","Agricultural",-0.00631850021870784,840,66,85,"ASH RIDGE",1,38.9081057,-83.7588579,15,22,0,1,1
66085,"26-50",0.5,0.376579963344933,0.371547565962805,0.0423399195811247,0.0597943845142135,"US","Agricultural",-0.00586769676484792,840,66,85,"ASH RIDGE",1,38.9081057,-83.7588579,15,22,0,1,1
66086,"1-25",0.5,0.388278403687066,0.394969275507333,0.0309329560497301,0.0675791473948689,"US","Agricultural",-0.00234334922570868,840,66,86,"ROME",1,38.6696358,-83.4163514,15,24,0,1,1
66086,"26-50",0.5,0.333260234585841,0.343061328629267,0.0331417853313733,0.0652261113248783,"US","Agricultural",-0.00513950372676668,840,66,86,"ROME",1,38.6696358,-83.4163514,15,24,0,1,1
66107,"1-25",0.5,0.400921604330293,0.410797734661657,0.0656685774298911,0.0434145944732607,"US","Agricultural",-0.00413123678259072,840,66,107,"LIMESTONE",1,41.5440972,-83.4580032,16,23,0,1,1
66107,"26-50",0.5,0.395422800948963,0.415328122994874,0.0683183598729554,0.0383713488239786,"US","Agricultural",-0.0054131095910978,840,66,107,"LIMESTONE",1,41.5440972,-83.4580032,16,23,0,1,1
66168,"1-25",0.5,0.419644158917674,0.399153978124733,0.034308738428225,0.059359759912454,"US","Agricultural",-0.00414796192072424,840,66,168,"ENON",1,39.8881087,-83.9166709,31,22,0,1,1
66168,"26-50",0.5,0.359053394938652,0.360363877830282,0.0404060992089807,0.0594652940216424,"US","Agricultural",-0.00494106503893916,840,66,168,"ENON",1,39.8881087,-83.9166709,31,22,0,1,1
67011,"1-25",0.5,0.441980427557893,0.429340061017472,0.0411677104502641,0.0650081038845926,"US","Agricultural",-0.00215000949961648,840,67,11,"BARON",1,35.8426817,-94.8876259,19,24,0,1,1
67011,"26-50",0.5,0.413615215509603,0.399282547326494,0.0422790327178511,0.0690302403120926,"US","Agricultural",-0.002052912524439,840,67,11,"BARON",1,35.8426817,-94.8876259,19,24,0,1,1
67022,"1-25",0.5,0.361642198855841,0.340558954203592,0.0588868781501588,0.0531166109293257,"US","Wetlands",0.0032478638723182,840,67,22,"PEORIA",1,36.9292257,-94.6982489,33,22,0,1,1
67022,"26-50",0.5,0.37116640411687,0.401284125542031,0.0591403380073568,0.0580127039651667,"US","Urban",0.00190530966134777,840,67,22,"PEORIA",1,36.9292257,-94.6982489,33,22,0,1,1
67023,"1-25",0.5,0.368863641714087,0.371088380970181,0.0514702261444419,0.0484110620002727,"US","Urban",0.00137110358307167,840,67,23,"WELCH",1,36.9173437,-95.1256319,33,22,0,1,1
67023,"26-50",0.5,0.364813079534103,0.3529221204874,0.0518232030573824,0.04907444812111,"US","Wetlands",0.00167684304555725,840,67,23,"WELCH",1,36.9173437,-95.1256319,33,22,0,1,1
67065,"1-25",0.5,0.345855040002674,0.355915944092624,0.0400484530488408,0.0288340813497577,"US","Grasslands",-0.00328750331195596,840,67,65,"FORAKER",1,36.7524787,-96.3635719,33,22,0,1,1
67065,"26-50",0.5,0.350359992036688,0.317441978911544,0.0412651755188219,0.0291565868105938,"US","Shrubland",-0.00135324009003253,840,67,65,"FORAKER",1,36.7524787,-96.3635719,33,22,0,1,1
81003,"1-25",0.5,0.389570400038513,0.386564063151897,0.0416752491903274,0.0189879184673194,"US","Agricultural",-0.0028018035355896,840,81,3,"HOWARD",1,43.9499467,-97.4702229,37,11,0,1,1
81003,"26-50",0.5,0.385884630660324,0.400447610350677,0.0373147970466073,0.0162899076760223,"US","Agricultural",-0.00529458606684372,840,81,3,"HOWARD",1,43.9499467,-97.4702229,37,11,0,1,1
81010,"1-25",0.5,0.403563302765562,0.41424223986144,0.0361139339579092,0.0255851184285873,"US","Agricultural",-0.0019254361683618,840,81,10,"VOLGA",1,44.2320836,-96.9486732,37,11,0,1,1
81010,"26-50",0.5,0.337447931948213,0.331896305394347,0.0361780853518918,0.0233188077059274,"US","Urban",0.00157319785514709,840,81,10,"VOLGA",1,44.2320836,-96.9486732,37,11,0,1,1
82003,"1-25",0.5,0.427429750903114,0.457311013957867,0.026906322847042,0.00936357729533677,"US","Urban",0.00135325545869782,840,82,3,"MOSCOW",1,35.0517759,-89.3754293,4,27,0,1,1
82003,"26-50",0.5,0.398746218086378,0.42974375828003,0.0254676232986577,0.00824015343101138,"US","Forest",-0.00300348675773924,840,82,3,"MOSCOW",1,35.0517759,-89.3754293,4,27,0,1,1
82004,"1-25",0.5,0.381426728086552,0.412513073556074,0.0309094859231865,0.00572076576003583,"US","Agricultural",-0.00252742282794324,840,82,4,"BROWNSVILLE",1,35.5377957,-89.3824309,4,27,0,1,1
82004,"26-50",0.5,0.37378673100432,0.397866265349596,0.0259118771929882,0.00645214130498471,"US","Urban",0.00175662925249659,840,82,4,"BROWNSVILLE",1,35.5377957,-89.3824309,4,27,0,1,1
82006,"1-25",0.5,0.377064180055007,0.378146778082096,0.0235445364327417,0.00397437725978662,"US","Forest",-0.00346038366537988,840,82,6,"WHITEVILLE",1,35.3612207,-89.0787139,4,27,0,1,1
82006,"26-50",0.5,0.381871373369576,0.390187000700692,0.0272685435980906,0.00371645697437212,"US","Forest",-0.00170657017654432,840,82,6,"WHITEVILLE",1,35.3612207,-89.0787139,4,27,0,1,1
82009,"1-25",0.5,0.414637592010294,0.397374859346203,0.0252561212447072,0.0382450371381676,"US","Agricultural",-0.00358452977460856,840,82,9,"SWEETLIPS",1,35.4115013,-88.5485594,4,27,0,1,1
82009,"26-50",0.5,0.386849427243608,0.393202332811152,0.0264039408888143,0.0244650552156329,"US","Agricultural",-0.00284449277035304,840,82,9,"SWEETLIPS",1,35.4115013,-88.5485594,4,27,0,1,1
82010,"1-25",0.5,0.429106261794092,0.427726423085759,0.0281745462658102,0.00481202807219591,"US","Forest",-0.00282203035311384,840,82,10,"SILERTON",1,35.3431047,-88.8148959,4,27,0,1,1
82010,"26-50",0.5,0.430556171456931,0.420965454295154,0.0276755153882266,0.00442504607530506,"US","Agricultural",-0.0028939094777954,840,82,10,"SILERTON",1,35.3431047,-88.8148959,4,27,0,1,1
82013,"1-25",0.5,0.393039013441224,0.39256607961532,0.0360430892917037,0.0482168120962558,"US","Urban",0.00285780328703796,840,82,13,"POND CREEK",1,36.1745577,-86.9969029,14,24,0,1,1
82013,"26-50",0.5,0.41455886247655,0.420090437199854,0.0341679712588979,0.0466283162275954,"US","Urban",0.00379572003860619,840,82,13,"POND CREEK",1,36.1745577,-86.9969029,14,24,0,1,1
82016,"1-25",0.5,0.413666531843015,0.421290785779276,0.0145211271095623,0.0416242636931244,"US","Forest",-0.00246180668419964,840,82,16,"WRIGLEY",1,35.8791357,-87.3276749,14,24,0,1,1
82016,"26-50",0.5,0.4046561940775,0.425664971260402,0.0330102088803146,0.033960217566688,"US","Forest",-0.00198718876914272,840,82,16,"WRIGLEY",1,35.8791357,-87.3276749,14,24,0,1,1
82018,"1-25",0.5,0.352487617943536,0.382625561070667,0.0197364631498767,0.0470842305867887,"US","Forest",-0.00447725614027364,840,82,18,"LEWIS FOREST",1,35.4941757,-87.6791989,14,24,0,1,1
82018,"26-50",0.5,0.392378945893058,0.382585283830389,0.0270920808334082,0.0493888832455304,"US","Forest",-0.00403849112881268,840,82,18,"LEWIS FOREST",1,35.4941757,-87.6791989,14,24,0,1,1
82020,"1-25",0.5,0.387860539437052,0.394811686361189,0.0364314425347061,0.0233645536551291,"US","Agricultural",-0.00272750495882668,840,82,20,"WHITE HOUSE",1,36.5086597,-86.6658089,14,24,0,1,1
82020,"26-50",0.5,0.407489099196227,0.431447586951053,0.0336284546080272,0.0355406932212478,"US","Agricultural",-0.00402878854303668,840,82,20,"WHITE HOUSE",1,36.5086597,-86.6658089,14,24,0,1,1
82022,"1-25",0.5,0.391166057631827,0.393189082963558,0.0456080066881178,0.024945678573534,"US","Urban",0.00503885377425404,840,82,22,"PEYTONSVILLE",1,35.8589627,-86.8259959,14,24,0,1,1
82022,"26-50",0.5,0.382075471427306,0.368429456974753,0.0422014974643475,0.0235314370114432,"US","Urban",0.0033656308822168,840,82,22,"PEYTONSVILLE",1,35.8589627,-86.8259959,14,24,0,1,1
82023,"1-25",0.5,0.404391048238083,0.405379998682312,0.0201069357627469,0.0318005725567158,"US","Forest",-0.00507139659711132,840,82,23,"BRADYVILLE",1,35.7357596,-86.1676666,14,24,0,1,1
82023,"26-50",0.5,0.391038236718588,0.38468632966841,0.0211528744262907,0.024815540771196,"US","Forest",-0.00443731955270732,840,82,23,"BRADYVILLE",1,35.7357596,-86.1676666,14,24,0,1,1
82025,"1-25",0.5,0.40940125034356,0.428490368181882,0.053074256392928,0.0364780365410128,"US","Forest",-0.006725543580732,840,82,25,"SILVER PT",1,36.0984567,-85.7051469,14,24,0,1,1
82025,"26-50",0.5,0.400136819895069,0.404978459054882,0.0487874338396397,0.0416937978330525,"US","Forest",-0.0053589316159802,840,82,25,"SILVER PT",1,36.0984567,-85.7051469,14,24,0,1,1
82026,"1-25",0.5,0.413021018563866,0.399937700905288,0.0396932835456651,0.0289418845548007,"US","Forest",-0.00574636101351376,840,82,26,"UNION HILL",1,36.5041157,-85.6700349,14,24,0,1,1
82026,"26-50",0.5,0.378755247466326,0.400219375801817,0.0414543328056831,0.0266513576897436,"US","Forest",-0.00511866129725928,840,82,26,"UNION HILL",1,36.5041157,-85.6700349,14,24,0,1,1
82034,"1-25",0.5,0.352519436918579,0.363664074096358,0.0611905012675569,0.0661937660067348,"US","Forest",-0.00441270990315116,840,82,34,"OLIVER SPGS",1,36.0487507,-84.3482669,21,28,0,1,1
82034,"26-50",0.5,0.355489496200167,0.361329819745163,0.0555367748215198,0.0574008542142454,"US","Forest",-0.00415219099557132,840,82,34,"OLIVER SPGS",1,36.0487507,-84.3482669,21,28,0,1,1
82041,"1-25",0.5,0.383504251397672,0.394968236330129,0.0445880007299704,0.0653187957997124,"US","Forest",-0.00739685822202796,840,82,41,"ALLENS BRDGE",1,36.0465477,-82.9128272,13,28,0,1,1
82041,"26-50",0.5,0.377846025332927,0.382080846795872,0.0489881605824106,0.0714461039090763,"US","Forest",-0.00901723222656032,840,82,41,"ALLENS BRDGE",1,36.0465477,-82.9128272,13,28,0,1,1
82042,"1-25",0.5,0.408187769565469,0.411316236314165,0.0424822509304229,0.0442904700092997,"US","Forest",-0.00282891939880464,840,82,42,"FISH SPRINGS",1,36.3180044,-82.077152,23,28,0,1,1
82042,"26-50",0.5,0.373750188976861,0.37444146336756,0.0466386967801195,0.0460348471509549,"US","Forest",-0.00198188844667476,840,82,42,"FISH SPRINGS",1,36.3180044,-82.077152,23,28,0,1,1
82128,"1-25",0.5,0.37787665024275,0.430363527137464,NA,NA,NA,NA,NA,840,82,128,"SIGNAL MTN",1,35.1093452,-85.3637195,21,28,0,1,1
82128,"26-50",0.5,0.412295817971866,0.43525164505962,NA,NA,NA,NA,NA,840,82,128,"SIGNAL MTN",1,35.1093452,-85.3637195,21,28,0,1,1
82130,"1-25",0.5,0.433881024729747,0.450678283993024,0.0696739935081713,0.0435595516947304,"US","Forest",-0.00629052403686024,840,82,130,"JONES GAP",1,35.3018852,-85.1666632,21,28,0,1,1
82130,"26-50",0.5,0.430645852530327,0.438136890588113,0.066329598847243,0.0194012128228927,"US","Forest",-0.00730891144725752,840,82,130,"JONES GAP",1,35.3018852,-85.1666632,21,28,0,1,1
82139,"1-25",0.5,0.412911763222008,0.412251843365167,0.0391841363492308,0.0782890211227917,"US","Forest",-0.0040108824055844,840,82,139,"CORNPONE",1,35.7304657,-83.8099149,23,28,0,1,1
82139,"26-50",0.5,0.366235405708135,0.346620731309465,0.0446190260559419,0.0776795785764259,"US","Forest",-0.00619340575181436,840,82,139,"CORNPONE",1,35.7304657,-83.8099149,23,28,0,1,1
85004,"1-25",0.5,0.305070279765846,0.311536884324773,0.0633477870047159,0.0493161376878371,"US","Barren",-0.0143722856072647,840,85,4,"SALT SPRINGS",1,40.4591417,-114.0286489,80,9,0,1,1
85004,"26-50",0.5,0.383197925897605,0.404316443575895,0.0459886831884836,0.0559209806905913,"US","Barren",-0.00878394223444074,840,85,4,"SALT SPRINGS",1,40.4591417,-114.0286489,80,9,0,1,1
85008,"1-25",0.5,0.389007351785858,0.376867210014883,0.0029938257321061,0.125674294457091,"US","Forest",-0.00178911908117356,840,85,8,"GRIZZLY RDGE",1,40.7234797,-109.4702139,62,16,0,1,1
85008,"26-50",0.5,0.410024784071838,0.367020543886424,0.00138817108449438,0.104208260550774,"US","Forest",-0.00270508253084212,840,85,8,"GRIZZLY RDGE",1,40.7234797,-109.4702139,62,16,0,1,1
85010,"1-25",0.5,0.420290221715798,0.432553230909059,0.0274050545774782,0.0638752672239351,"US","Shrubland",-0.0109849245225765,840,85,10,"OAK CITY",1,39.3549717,-112.2278059,88,9,0,1,1
85010,"26-50",0.5,0.406713415950051,0.410096161336558,0.0202625148320065,0.0826865144459787,"US","Grasslands",0.019193210279865,840,85,10,"OAK CITY",1,39.3549717,-112.2278059,88,9,0,1,1
85011,"1-25",0.5,0.376725040131262,0.362492789936599,-0.00931776179393006,0.0861857428532792,"US","Shrubland",-0.003693146488581,840,85,11,"GOSHEN",1,39.9004437,-111.9543769,88,9,0,1,1
85011,"26-50",0.5,0.359436762656438,0.373268008514548,0.00213067624080169,0.0818779444072231,"US","Shrubland",-0.0073424954183478,840,85,11,"GOSHEN",1,39.9004437,-111.9543769,88,9,0,1,1
85012,"1-25",0.5,0.407296135770571,0.434858347198656,0.0319136611725977,-0.0102076477260324,"US","Shrubland",0.00864728910740548,840,85,12,"DRAGERTON",1,39.5972957,-110.5606389,87,16,0,1,1
85012,"26-50",0.5,0.355761749180555,0.287671526650374,0.0320831383154573,-0.0233716055809384,"US","Shrubland",0.00740373304610324,840,85,12,"DRAGERTON",1,39.5972957,-110.5606389,87,16,0,1,1
85015,"1-25",0.5,0.399585528716626,0.388813495747684,0.0109194071474026,0.0555615652656347,"US","Grasslands",-0.00201153341598648,840,85,15,"BEAVER",1,38.2041397,-112.6462479,84,16,0,1,1
85015,"26-50",0.5,0.383175045530562,0.375313193189443,-0.0152562813575452,0.105955698662422,"US","Grasslands",-0.00114774365587471,840,85,15,"BEAVER",1,38.2041397,-112.6462479,84,16,0,1,1
85019,"1-25",0.5,0.323701187851639,0.333401864977169,0.0331145666654882,0.0925464218209548,"US","Grasslands",-0.00242491254372814,840,85,19,"IRON SPRINGS",1,37.7942977,-113.4586179,88,9,0,1,1
85019,"26-50",0.5,0.396278280679754,0.447360477707917,0.0247809889377691,0.0709508233254784,"US","Urban",0.00391321320018816,840,85,19,"IRON SPRINGS",1,37.7942977,-113.4586179,88,9,0,1,1
85020,"1-25",0.5,0.383791171584145,0.363120592564528,0.0361224674505218,0.0540032728736521,"US","Forest",0.00446277875050504,840,85,20,"NAVAJO LAKE",1,37.4140427,-112.7998329,62,16,0,1,1
85020,"26-50",0.5,0.374057429940674,0.37402810471481,0.0392113452108609,0.0607451695841977,"US","Forest",0.0040765989294372,840,85,20,"NAVAJO LAKE",1,37.4140427,-112.7998329,62,16,0,1,1
85021,"1-25",0.5,0.415210908797556,0.419422636881928,0.000640267596675715,0.0457906122612954,"US","Grasslands",-0.00993656157825307,840,85,21,"BOULDER",1,37.9276397,-111.1870049,87,16,0,1,1
85021,"26-50",0.5,0.427218210687241,0.462382704887866,-0.0108539644796941,0.0462607267685622,"US","Grasslands",-0.00666922589943563,840,85,21,"BOULDER",1,37.9276397,-111.1870049,87,16,0,1,1
85022,"1-25",0.5,0.36077622987598,0.372548141252076,-0.00445748527571396,0.0477692763950018,"US","Forest",0.00535800265086963,840,85,22,"HITE",1,37.8867207,-110.3674399,87,16,0,1,1
85022,"26-50",0.5,0.363651593502301,0.387166159357642,-0.00869498527521002,0.0776312807278739,"US","Grasslands",-0.00412329599722149,840,85,22,"HITE",1,37.8867207,-110.3674399,87,16,0,1,1
85108,"1-25",0.5,0.367820046698522,0.393239783794874,0.0264558971549376,0.0460239305451363,"US","Shrubland",-0.0111862628569911,840,85,108,"JENSEN",1,40.3698817,-109.3309479,87,16,0,1,1
85108,"26-50",0.5,0.355472473888437,0.358096231214039,0.0139002635106329,0.0683253398427607,"US","Shrubland",-0.0043243060919544,840,85,108,"JENSEN",1,40.3698817,-109.3309479,87,16,0,1,1
85109,"1-25",0.5,0.344040737156025,0.367691124385532,0.0363926032804832,0.0665869605157324,"US","Barren",-0.0176645466013629,840,85,109,"FISH SPRINGS",1,39.6107407,-113.4837109,80,9,0,1,1
85109,"26-50",0.5,0.336850590811721,0.318297303042999,0.0368878913145791,0.0594556373757572,"US","Shrubland",0.00785972906968368,840,85,109,"FISH SPRINGS",1,39.6107407,-113.4837109,80,9,0,1,1
85119,"1-25",0.5,0.385425144294078,0.396038074807706,0.0291501965599532,0.0703286141403813,"US","Shrubland",0.00408419907866572,840,85,119,"BERYL",1,37.8962567,-113.6579899,88,9,0,1,1
85119,"26-50",0.5,0.342649380951513,0.35274596228605,0.0345594522155409,0.0951215393110498,"US","Shrubland",0.00657891997397528,840,85,119,"BERYL",1,37.8962567,-113.6579899,88,9,0,1,1
85121,"1-25",0.5,0.410785262232623,0.407018655011512,0.00649259158697309,0.0253357817440987,"US","Forest",0.00995466509142132,840,85,121,"MAIN CANYON",1,37.8217747,-111.8435129,84,16,0,1,1
85121,"26-50",0.5,0.406444800059341,0.41707945145723,0.0133411598227015,0.0215997732127377,"US","Forest",0.0090175813389532,840,85,121,"MAIN CANYON",1,37.8217747,-111.8435129,84,16,0,1,1
85123,"1-25",0.5,0.385560534737831,0.405616900464858,0.00804836369762764,0.0674645030104762,"US","Grasslands",-0.00383042778851354,840,85,123,"BLANDING",1,37.6748957,-109.4037019,87,16,0,1,1
85123,"26-50",0.5,0.366753075795411,0.387258963373004,0.00551215875451731,0.070195384856294,"US","Shrubland",-0.00645226400180672,840,85,123,"BLANDING",1,37.6748957,-109.4037019,87,16,0,1,1
85153,"1-25",0.5,0.379517612897079,0.371734971517915,0.0142054222898352,0.0838601315678785,"US","Grasslands",-0.00231297076575183,840,85,153,"RANDOLPH",1,41.7238327,-111.3388129,86,10,0,1,1
85153,"26-50",0.5,0.400404814737853,0.453481382140054,0.00144315605831923,0.089873737250698,"US","Forest",0.00253375299478555,840,85,153,"RANDOLPH",1,41.7238327,-111.3388129,86,10,0,1,1
85155,"1-25",0.5,0.359658477202115,0.356966909073413,0.0144320166403031,0.0421153187792955,"US","Grasslands",0.0196924473281553,840,85,155,"VERNON",1,40.0122597,-112.4592049,88,9,0,1,1
85155,"26-50",0.5,0.353577503096256,0.388468547734003,0.0252461952744478,0.0381294034624641,"US","Grasslands",0.00461415064832107,840,85,155,"VERNON",1,40.0122597,-112.4592049,88,9,0,1,1
85161,"1-25",0.5,0.386160314367662,0.370029607429595,NA,NA,NA,NA,NA,840,85,161,"FAYETTE",1,39.2398577,-111.8590009,84,16,0,1,1
85161,"26-50",0.5,0.330384295599827,0.368880492185384,NA,NA,NA,NA,NA,840,85,161,"FAYETTE",1,39.2398577,-111.8590009,84,16,0,1,1
85169,"1-25",0.5,0.391850642771403,0.409754773628104,0.0270676366403489,0.0703798089234312,"US","Grasslands",0.0143488987402776,840,85,169,"SHIVWITZ",1,37.0690767,-113.7700499,88,16,0,1,1
85169,"26-50",0.5,0.375920708596106,0.386051846136954,0.0223883267069214,0.0759107589140801,"US","Grasslands",0.010078362915865,840,85,169,"SHIVWITZ",1,37.0690767,-113.7700499,88,16,0,1,1
87005,"1-25",0.5,0.37166667786717,0.404020426490207,0.0225109160473361,0.0740437402538905,"US","Urban",0.00186952959284473,840,87,5,"S READING",1,43.4717157,-72.5853589,27,14,0,1,1
87005,"26-50",0.5,0.391839521868593,0.407091175792929,0.0144805518081574,0.0919031755407756,"US","Forest",-0.00173442776978364,840,87,5,"S READING",1,43.4717157,-72.5853589,27,14,0,1,1
87006,"1-25",0.5,0.396355181613028,0.418704411161162,0.0163146433507131,0.0768540420506369,"US","Agricultural",-0.00261083061948579,840,87,6,"GAYSVILLE",1,43.7503293,-72.7210716,27,14,0,1,1
87006,"26-50",0.5,0.429718497042626,0.43267171285878,0.0185154995563514,0.0731542762903546,"US","Agricultural",-0.00368053985986892,840,87,6,"GAYSVILLE",1,43.7503293,-72.7210716,27,14,0,1,1
87009,"1-25",0.5,0.369289677079737,0.382550764095299,0.0352485296945189,0.112990721489503,"US","Agricultural",-0.00491823493144652,840,87,9,"S WALLINGFRD",1,43.4057997,-73.0190299,27,14,0,1,1
